property_id,type,property_size,property_area,area_sqyd,price,purpose,built_in_year,parking_spaces,floors,bedrooms,bathrooms,servant_quarters,kitchens,store_rooms,state,city,area,tier,population,median_monthly_income
52625483-21898-4,House,Medium (250-500),10 Marla,302.5,85000,For Rent,2025-01-01,,,5,6,1,2,1,Punjab,Gujranwala,DHA Defence,2,2500000,45000
52143136-808-4,House,Medium (250-500),10 Marla,302.5,150000,For Rent,2024-01-01,,,5,7,,,,Punjab,Gujranwala,Satellite Town,2,2500000,45000
52143206-435-4,House,Luxury (2000-5000),4 Kanal,2420,900000,For Rent,2024-01-01,3,,11,7,1,2,1,Punjab,Gujranwala,GT Road,2,2500000,45000
52143197-825-4,House,Large (500-1000),1 Kanal,605,300000,For Rent,2024-01-01,4,2,8,7,1,2,2,Punjab,Gujranwala,Model Town,2,2500000,45000
52462985-1056-4,House,Small (100-250),8 Marla,242,90000,For Rent,2025-01-01,3,2,5,5,2,3,1,Punjab,Gujranwala,Garden Town,2,2500000,45000
52715425-5279-4,House,Medium (250-500),10 Marla,302.5,85000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Wapda Town,2,2500000,45000
52049191-10120-4,Lower Portion,Large (500-1000),1 Kanal,605,55000,For Rent,2025-01-01,4,2,3,3,1,2,1,Punjab,Gujranwala,DC Colony,2,2500000,45000
52723689-808-4,House,Luxury (2000-5000),4 Kanal,2420,700000,For Rent,2024-01-01,,,11,7,,,,Punjab,Gujranwala,Satellite Town,2,2500000,45000
52625482-21898-4,House,Small (100-250),6 Marla,181.5,65000,For Rent,2024-01-01,,,4,4,1,2,1,Punjab,Gujranwala,DHA Defence,2,2500000,45000
52625481-21898-4,House,Small (100-250),5 Marla,151.25,45000,For Rent,2024-01-01,,,3,3,1,2,1,Punjab,Gujranwala,DHA Defence,2,2500000,45000
52675724-3083-4,House,Tiny (<100),2 Marla,60.5,22000,For Rent,2024-01-01,,,1,1,,1,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52699770-21884-4,House,Small (100-250),5 Marla,151.25,50000,For Rent,2024-01-01,,,4,4,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52143198-825-4,House,Very Large (1000-2000),2 Kanal,1210,600000,For Rent,2017-01-01,2,,8,7,,2,,Punjab,Gujranwala,Model Town,2,2500000,45000
52242189-12160-4,House,Small (100-250),7 Marla,211.75,75000,For Rent,2024-01-01,,,4,5,,,,Punjab,Gujranwala,Sialkot Bypass,2,2500000,45000
52035897-10121-4,Upper Portion,Large (500-1000),1 Kanal,605,50000,For Rent,2023-01-01,,,4,4,1,,,Punjab,Gujranwala,DC Colony,2,2500000,45000
52663863-21898-4,House,Small (100-250),6 Marla,181.5,44000,For Rent,2012-01-01,5,,4,4,1,1,1,Punjab,Gujranwala,DHA Defence,2,2500000,45000
52663865-1227-4,House,Small (100-250),5 Marla,151.25,45000,For Rent,2015-01-01,3,,3,3,1,1,1,Punjab,Gujranwala,DC Colony,2,2500000,45000
52663864-21898-4,House,Medium (250-500),10 Marla,302.5,85000,For Rent,2024-01-01,,,5,5,1,2,1,Punjab,Gujranwala,DHA Defence,2,2500000,45000
52663862-21898-4,House,Small (100-250),5 Marla,151.25,45000,For Rent,2024-01-01,5,2,3,3,1,1,1,Punjab,Gujranwala,DHA Defence,2,2500000,45000
52592896-21898-4,House,Medium (250-500),10 Marla,302.5,85000,For Rent,2024-01-01,,,5,6,1,2,1,Punjab,Gujranwala,DHA Defence,2,2500000,45000
52724266-808-4,House,Very Large (1000-2000),2 Kanal,1210,650000,For Rent,2024-01-01,,,11,7,,,,Punjab,Gujranwala,Satellite Town,2,2500000,45000
52661649-5121-4,House,Small (100-250),5 Marla,151.25,45000,For Rent,2024-01-01,,,3,3,,,,Punjab,Gujranwala,DHA Defence,2,2500000,45000
52143143-808-4,House,Tiny (<100),3 Marla,90.75,45000,For Rent,2002-01-01,1,,5,5,,,,Punjab,Gujranwala,Satellite Town,2,2500000,45000
52143177-1056-4,House,Medium (250-500),10 Marla,302.5,110000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Garden Town,2,2500000,45000
52715427-21150-4,House,Tiny (<100),3 Marla,90.75,40000,For Rent,2024-01-01,,,4,4,,,,Punjab,Gujranwala,Bilal Gardens,2,2500000,45000
52715428-585-4,Upper Portion,Medium (250-500),10 Marla,302.5,35000,For Rent,2028-01-01,,,2,2,,1,,Punjab,Gujranwala,Muhafiz Town,2,2500000,45000
52723998-5193-4,House,Small (100-250),5 Marla,151.25,70000,For Rent,2024-01-01,,,4,5,,,,Punjab,Gujranwala,Kashmir Road,2,2500000,45000
49291841-430-4,House,Medium (250-500),10 Marla,302.5,90000,For Rent,2024-01-01,,,5,6,,2,,Punjab,Gujranwala,Wapda Town,2,2500000,45000
52470450-3083-4,Flat,Small (100-250),4 Marla,121,30000,For Rent,2023-01-01,,,1,1,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52715891-430-4,House,Medium (250-500),10 Marla,302.5,90000,For Rent,2015-01-01,2,,5,5,,2,1,Punjab,Gujranwala,Wapda Town,2,2500000,45000
52403076-3083-4,Flat,Tiny (<100),3 Marla,90.75,40000,For Rent,2023-01-01,,,2,2,1,1,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52712460-3083-4,House,Small (100-250),8 Marla,242,70000,For Rent,2023-01-01,,,4,5,1,1,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52444681-10122-4,House,Medium (250-500),10 Marla,302.5,100000,For Rent,2023-01-01,2,2,5,5,1,1,1,Punjab,Gujranwala,DC Colony,2,2500000,45000
52412572-10117-4,Flat,Small (100-250),4 Marla,121,22000,For Rent,2025-01-01,2,,2,1,1,1,1,Punjab,Gujranwala,DC Colony,2,2500000,45000
52625055-3083-4,Flat,Tiny (<100),3 Marla,90.75,35000,For Rent,2023-01-01,,,2,2,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52671836-3083-4,House,Medium (250-500),10 Marla,302.5,100000,For Rent,2024-01-01,,,5,6,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52634309-818-4,Lower Portion,Tiny (<100),3 Marla,90.75,12000,For Rent,2025-01-01,,,2,2,1,2,,Punjab,Gujranwala,Gulshan Iqbal Park,2,2500000,45000
52617316-1227-4,Farm House,Medium (250-500),10 Marla,302.5,120000,For Rent,2024-01-01,,,,,,,,Punjab,Gujranwala,DC Colony,2,2500000,45000
50579773-1227-4,Flat,Tiny (<100),2.7 Marla,81.675,45000,For Rent,2023-01-01,,,2,2,,1,,Punjab,Gujranwala,DC Colony,2,2500000,45000
52717938-3083-4,House,Medium (250-500),10 Marla,302.5,85000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52715880-430-4,Lower Portion,Medium (250-500),10 Marla,302.5,45000,For Rent,2025-01-01,1,3,3,3,1,2,1,Punjab,Gujranwala,Wapda Town,2,2500000,45000
52715892-430-4,House,Medium (250-500),10 Marla,302.5,95000,For Rent,2024-01-01,4,,5,5,2,2,1,Punjab,Gujranwala,Wapda Town,2,2500000,45000
52695111-1126-4,House,Medium (250-500),15 Marla,453.75,140000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
52516174-1126-4,House,Medium (250-500),10 Marla,302.5,95000,For Rent,2008-01-01,,1,5,6,1,1,1,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
52715893-1126-4,House,Medium (250-500),10 Marla,302.5,100000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
52548189-3083-4,House,Medium (250-500),10 Marla,302.5,100000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52619491-3083-4,Flat,Small (100-250),4 Marla,121,45000,For Rent,2023-01-01,,,2,2,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52715885-430-4,Upper Portion,Small (100-250),5 Marla,151.25,25000,For Rent,2023-01-01,,,2,2,,,,Punjab,Gujranwala,Wapda Town,2,2500000,45000
52568461-21881-4,House,Medium (250-500),10 Marla,302.5,90000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52715881-1126-4,Upper Portion,Medium (250-500),10 Marla,302.5,35000,For Rent,2023-01-01,,,2,2,,,,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
52715888-3083-4,House,Small (100-250),5 Marla,151.25,50000,For Rent,2018-01-01,2,,4,4,1,2,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
47466413-1227-4,House,Medium (250-500),10 Marla,302.5,85000,For Rent,2023-01-01,,,5,4,1,2,1,Punjab,Gujranwala,DC Colony,2,2500000,45000
51481220-1227-4,Upper Portion,Medium (250-500),10 Marla,302.5,40000,For Rent,2019-01-01,,,3,3,,,,Punjab,Gujranwala,DC Colony,2,2500000,45000
52133861-1227-4,Flat,Small (100-250),5 Marla,151.25,20000,For Rent,2025-01-01,,,2,2,,,,Punjab,Gujranwala,DC Colony,2,2500000,45000
52137335-1227-4,Upper Portion,Large (500-1000),1 Kanal,605,50000,For Rent,2023-01-01,,,3,4,,,,Punjab,Gujranwala,DC Colony,2,2500000,45000
52692370-8584-4,House,Small (100-250),6 Marla,181.5,50000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Sui Gas Road,2,2500000,45000
52692372-8584-4,House,Tiny (<100),2 Marla,60.5,25000,For Rent,2024-01-01,,,3,3,,,,Punjab,Gujranwala,Sui Gas Road,2,2500000,45000
52647995-3083-4,House,Small (100-250),5 Marla,151.25,50000,For Rent,2024-01-01,,,4,5,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52648022-3083-4,House,Small (100-250),5 Marla,151.25,50000,For Rent,2025-01-01,,2,4,5,,2,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52715889-1126-4,House,Small (100-250),5 Marla,151.25,50000,For Rent,2024-01-01,,,4,4,,,,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
52715884-430-4,Upper Portion,Medium (250-500),10 Marla,302.5,35000,For Rent,2023-01-01,,,2,2,,,,Punjab,Gujranwala,Wapda Town,2,2500000,45000
52695118-1126-4,Lower Portion,Small (100-250),5 Marla,151.25,45000,For Rent,2025-01-01,4,2,2,2,3,1,2,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
51983307-1056-4,House,Small (100-250),5 Marla,151.25,65000,For Rent,2021-01-01,1,2,4,4,1,2,,Punjab,Gujranwala,Garden Town,2,2500000,45000
52442481-3083-4,Flat,Small (100-250),5 Marla,151.25,55000,For Rent,2023-01-01,,,2,2,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
51338801-430-4,House,Medium (250-500),10 Marla,302.5,75000,For Rent,2010-01-01,1,,5,5,1,2,1,Punjab,Gujranwala,Wapda Town,2,2500000,45000
52314820-3083-4,Flat,Tiny (<100),3 Marla,90.75,30000,For Rent,2023-01-01,2,,2,2,1,1,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52619197-3083-4,House,Small (100-250),5 Marla,151.25,65000,For Rent,2021-01-01,1,,4,4,,2,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52619199-3083-4,House,Medium (250-500),10 Marla,302.5,115000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52619205-3083-4,House,Medium (250-500),10 Marla,302.5,100000,For Rent,2024-01-01,,,5,5,1,2,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52619492-3083-4,Flat,Tiny (<100),3 Marla,90.75,35000,For Rent,2023-01-01,,,2,2,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52619495-3083-4,Flat,Small (100-250),4 Marla,121,45000,For Rent,2025-01-01,4,,2,2,2,2,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52619497-3083-4,House,Small (100-250),5 Marla,151.25,60000,For Rent,2024-01-01,,,4,4,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52619498-3083-4,House,Small (100-250),5 Marla,151.25,65000,For Rent,2024-01-01,,,4,4,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52677187-5152-4,Upper Portion,Medium (250-500),10 Marla,302.5,40000,For Rent,2022-01-01,1,2,3,2,1,1,1,Punjab,Gujranwala,G Magnolia Park,2,2500000,45000
52677188-5149-4,Upper Portion,Medium (250-500),10 Marla,302.5,40000,For Rent,2023-01-01,,,3,2,1,1,,Punjab,Gujranwala,G Magnolia Park,2,2500000,45000
52548006-20133-4,House,Medium (250-500),10 Marla,302.5,120000,For Rent,2020-01-01,,,5,5,1,2,1,Punjab,Gujranwala,Garden Town,2,2500000,45000
52668607-20133-4,House,Medium (250-500),10 Marla,302.5,120000,For Rent,2024-01-01,,,5,6,1,2,1,Punjab,Gujranwala,Garden Town,2,2500000,45000
52668608-20133-4,Upper Portion,Medium (250-500),10 Marla,302.5,50000,For Rent,2022-01-01,10,3,3,3,1,1,1,Punjab,Gujranwala,Garden Town,2,2500000,45000
52668409-1056-4,House,Small (100-250),5 Marla,151.25,60000,For Rent,2024-01-01,,,3,3,1,1,1,Punjab,Gujranwala,Garden Town,2,2500000,45000
51918775-11297-4,Flat,Small (100-250),4 Marla,121,35000,For Rent,2020-01-01,,,2,2,1,2,,Punjab,Gujranwala,Eminabad More,2,2500000,45000
52450894-10122-4,House,Medium (250-500),10 Marla,302.5,100000,For Rent,2025-01-01,2,2,6,4,,2,1,Punjab,Gujranwala,DC Colony,2,2500000,45000
52662668-1295-4,House,Large (500-1000),1 Kanal,605,150000,For Rent,2025-01-01,1,1,6,6,1,2,1,Punjab,Gujranwala,Rahwali Cantt,2,2500000,45000
52674050-1227-4,House,Medium (250-500),10 Marla,302.5,110000,For Rent,2024-01-01,,,5,6,1,2,1,Punjab,Gujranwala,DC Colony,2,2500000,45000
52662667-1295-4,House,Medium (250-500),10 Marla,302.5,90000,For Rent,2022-01-01,1,2,5,6,1,2,1,Punjab,Gujranwala,Rahwali Cantt,2,2500000,45000
52674047-21898-4,House,Small (100-250),6 Marla,181.5,55000,For Rent,2024-01-01,,,4,4,1,1,1,Punjab,Gujranwala,DHA Defence,2,2500000,45000
52235092-3083-4,Flat,Tiny (<100),3 Marla,90.75,38000,For Rent,2024-01-01,15,,2,2,1,1,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52418060-3083-4,Flat,Small (100-250),4 Marla,121,27000,For Rent,2023-01-01,,,1,1,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52707130-1493-4,Upper Portion,Small (100-250),5 Marla,151.25,18000,For Rent,2023-01-01,,,3,3,,,,Punjab,Gujranwala,Jalil Town,2,2500000,45000
52707136-1493-4,House,Tiny (<100),0 Marla,0,14000,For Rent,2024-01-01,,,2,1,,,,Punjab,Gujranwala,Jalil Town,2,2500000,45000
52701221-3083-4,Flat,Small (100-250),4 Marla,121,25000,For Rent,2022-01-01,1,,2,2,1,1,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52699769-3083-4,Lower Portion,Small (100-250),6 Marla,181.5,30000,For Rent,2025-01-01,,,3,3,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
51944078-3083-4,House,Small (100-250),5 Marla,151.25,52000,For Rent,2024-01-01,,,4,4,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
51944079-3083-4,House,Medium (250-500),10 Marla,302.5,85000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
51944077-3083-4,House,Small (100-250),5 Marla,151.25,50000,For Rent,2024-01-01,,,4,4,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
51944080-3083-4,House,Medium (250-500),10 Marla,302.5,90000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
48594234-3083-4,House,Small (100-250),5 Marla,151.25,42000,For Rent,2023-01-01,2,2,5,5,1,1,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
49107149-3083-4,House,Small (100-250),8 Marla,242,75000,For Rent,2018-01-01,3,2,6,6,1,1,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
49169256-3083-4,House,Small (100-250),5 Marla,151.25,45000,For Rent,2023-01-01,6,3,4,5,2,2,2,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
48669095-1126-4,House,Medium (250-500),10 Marla,302.5,50000,For Rent,2024-01-01,8,,5,5,,,,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
48812394-3083-4,House,Small (100-250),5 Marla,151.25,45000,For Rent,2023-01-01,2,2,4,4,1,1,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
48834883-3083-4,Upper Portion,Medium (250-500),10 Marla,302.5,35000,For Rent,2023-01-01,8,2,3,3,,3,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52400667-3083-4,House,Medium (250-500),10 Marla,302.5,80000,For Rent,2024-01-01,,2,6,6,,2,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52419672-3083-4,House,Small (100-250),5 Marla,151.25,55000,For Rent,2025-01-01,2,2,4,4,1,1,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52679261-3083-4,House,Small (100-250),5 Marla,151.25,45000,For Rent,2024-01-01,,6,4,4,,2,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52601484-3083-4,House,Small (100-250),5 Marla,151.25,60000,For Rent,2020-01-01,2,2,4,5,1,1,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52187264-3083-4,House,Small (100-250),5 Marla,151.25,45000,For Rent,2024-01-01,,,4,4,1,2,2,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52242276-1126-4,House,Medium (250-500),10 Marla,302.5,100000,For Rent,2002-01-01,2,2,5,6,1,2,1,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
52159925-5279-4,House,Medium (250-500),10 Marla,302.5,95000,For Rent,2002-01-01,2,2,5,6,1,211,1,Punjab,Gujranwala,Wapda Town,2,2500000,45000
51790690-11297-4,House,Small (100-250),5 Marla,151.25,50000,For Rent,2001-01-01,2,2,3,4,1,2,1,Punjab,Gujranwala,Eminabad More,2,2500000,45000
51455209-5277-4,House,Large (500-1000),1 Kanal,605,165000,For Rent,2002-01-01,3,2,7,,1,2,1,Punjab,Gujranwala,Wapda Town,2,2500000,45000
51695653-1227-4,Flat,Tiny (<100),3 Marla,90.75,30000,For Rent,2024-01-01,1,,2,2,,,,Punjab,Gujranwala,DC Colony,2,2500000,45000
51005446-3083-4,House,Small (100-250),5 Marla,151.25,45000,For Rent,2024-01-01,,2,4,4,,2,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
49268335-8584-4,House,Small (100-250),5 Marla,151.25,50000,For Rent,2024-01-01,,,6,5,,,,Punjab,Gujranwala,Sui Gas Road,2,2500000,45000
52378431-3083-4,House,Small (100-250),6 Marla,181.5,37000,For Rent,2024-01-01,,,4,3,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52528774-8584-4,House,Tiny (<100),2 Marla,60.5,30000,For Rent,2024-01-01,,,3,3,,,,Punjab,Gujranwala,Sui Gas Road,2,2500000,45000
52438580-3083-4,Upper Portion,Medium (250-500),10 Marla,302.5,42000,For Rent,2024-01-01,4,2,3,3,2,3,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52699500-1126-4,House,Small (100-250),5 Marla,151.25,60000,For Rent,2024-01-01,,,4,4,,,,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
52626714-3083-4,House,Medium (250-500),10 Marla,302.5,100000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52438585-3083-4,Upper Portion,Medium (250-500),10 Marla,302.5,48000,For Rent,2023-01-01,,,3,3,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52574192-3083-4,House,Medium (250-500),10 Marla,302.5,105000,For Rent,2022-01-01,5,1,5,4,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
49668393-3083-4,Upper Portion,Medium (250-500),10 Marla,302.5,45000,For Rent,2003-01-01,2,,3,3,1,1,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52644940-20132-4,House,Medium (250-500),10 Marla,302.5,115000,For Rent,2024-01-01,,,5,6,,,,Punjab,Gujranwala,Garden Town,2,2500000,45000
52695457-21898-4,House,Small (100-250),5 Marla,151.25,45000,For Rent,2024-01-01,,,3,3,1,2,1,Punjab,Gujranwala,DHA Defence,2,2500000,45000
52699499-3083-4,House,Small (100-250),5 Marla,151.25,50000,For Rent,2024-01-01,,,4,4,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52699496-1126-4,House,Medium (250-500),10 Marla,302.5,80000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
52699502-1126-4,Lower Portion,Medium (250-500),10 Marla,302.5,45000,For Rent,2025-01-01,,,3,3,,,,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
52699498-1126-4,House,Small (100-250),5 Marla,151.25,48000,For Rent,2024-01-01,,,4,4,,2,,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
52699494-1126-4,House,Medium (250-500),10 Marla,302.5,100000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
52699501-3083-4,House,Small (100-250),5 Marla,151.25,55000,For Rent,2024-01-01,,,4,4,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52699495-430-4,House,Medium (250-500),10 Marla,302.5,80000,For Rent,2024-01-01,,,5,5,,2,,Punjab,Gujranwala,Wapda Town,2,2500000,45000
52699497-430-4,House,Small (100-250),5 Marla,151.25,45000,For Rent,2018-01-01,1,2,5,5,1,2,1,Punjab,Gujranwala,Wapda Town,2,2500000,45000
52590775-430-4,House,Large (500-1000),1 Kanal,605,150000,For Rent,2024-01-01,1,,5,6,,2,1,Punjab,Gujranwala,Wapda Town,2,2500000,45000
52674046-21898-4,House,Small (100-250),5 Marla,151.25,43000,For Rent,2024-01-01,,,3,3,1,1,1,Punjab,Gujranwala,DHA Defence,2,2500000,45000
52674048-21898-4,House,Medium (250-500),10 Marla,302.5,85000,For Rent,2025-01-01,,,5,6,1,2,1,Punjab,Gujranwala,DHA Defence,2,2500000,45000
52695117-1126-4,Upper Portion,Small (100-250),5 Marla,151.25,30000,For Rent,2023-01-01,,,2,2,,,,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
52695109-1126-4,House,Medium (250-500),10 Marla,302.5,90000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
52695113-1126-4,House,Medium (250-500),10 Marla,302.5,110000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
52695114-1126-4,Upper Portion,Medium (250-500),10 Marla,302.5,45000,For Rent,2023-01-01,,,3,3,,,,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
52695106-1126-4,House,Medium (250-500),10 Marla,302.5,80000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
52695107-1126-4,House,Medium (250-500),10 Marla,302.5,85000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Canal View Housing Scheme,2,2500000,45000
52588634-21898-4,House,Small (100-250),5 Marla,151.25,45000,For Rent,2024-01-01,,,3,3,1,1,1,Punjab,Gujranwala,DHA Defence,2,2500000,45000
52588638-21898-4,House,Medium (250-500),10 Marla,302.5,85000,For Rent,2024-01-01,,,5,6,1,2,1,Punjab,Gujranwala,DHA Defence,2,2500000,45000
52588637-21898-4,House,Small (100-250),6 Marla,181.5,65000,For Rent,2025-01-01,,,4,4,1,1,1,Punjab,Gujranwala,DHA Defence,2,2500000,45000
52668566-585-4,Upper Portion,Large (500-1000),1 Kanal,605,50000,For Rent,2025-01-01,3,,6,6,1,2,,Punjab,Gujranwala,Muhafiz Town,2,2500000,45000
52668567-5279-4,Upper Portion,Medium (250-500),10 Marla,302.5,50000,For Rent,2022-01-01,,,5,5,,2,,Punjab,Gujranwala,Wapda Town,2,2500000,45000
52689946-1227-4,Lower Portion,Medium (250-500),10 Marla,302.5,65000,For Rent,2025-01-01,,,4,3,,,,Punjab,Gujranwala,DC Colony,2,2500000,45000
52689945-1227-4,Upper Portion,Medium (250-500),10 Marla,302.5,55000,For Rent,2023-01-01,,,4,3,1,1,1,Punjab,Gujranwala,DC Colony,2,2500000,45000
52009697-9518-4,House,Small (100-250),5 Marla,151.25,50000,For Rent,2024-01-01,,,4,4,,,,Punjab,Gujranwala,Wafi Citi Housing Scheme,2,2500000,45000
52596253-3083-4,House,Small (100-250),5 Marla,151.25,55000,For Rent,2024-01-01,1,,5,4,,2,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52619183-3083-4,House,Medium (250-500),10 Marla,302.5,100000,For Rent,2024-01-01,4,2,5,5,1,2,1,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52451444-3083-4,Flat,Small (100-250),6 Marla,181.5,30000,For Rent,2023-01-01,,,1,1,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52632727-3083-4,Flat,Tiny (<100),2 Marla,60.5,22000,For Rent,2023-01-01,,,1,1,,,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52418062-3083-4,Flat,Tiny (<100),2 Marla,60.5,18000,For Rent,2018-01-01,3,,1,1,,1,,Punjab,Gujranwala,Citi Housing Society,2,2500000,45000
52529191-10122-4,House,Large (500-1000),1 Kanal,605,140000,For Rent,2024-01-01,,,6,6,1,2,1,Punjab,Gujranwala,DC Colony,2,2500000,45000
52549683-1227-4,House,Medium (250-500),10 Marla,302.5,85000,For Rent,2024-01-01,,2,5,6,1,2,1,Punjab,Gujranwala,DC Colony,2,2500000,45000
52619185-11297-4,House,Medium (250-500),10 Marla,302.5,100000,For Rent,2024-01-01,,,5,5,,,,Punjab,Gujranwala,Eminabad More,2,2500000,45000
52591712-21898-4,House,Small (100-250),5 Marla,151.25,45000,For Rent,2024-01-01,,,3,3,1,1,1,Punjab,Gujranwala,DHA Defence,2,2500000,45000
52591716-21898-4,House,Medium (250-500),10 Marla,302.5,85000,For Rent,2024-01-01,,,5,6,1,2,1,Punjab,Gujranwala,DHA Defence,2,2500000,45000
